location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,13.743409,100.495865,4.0,0,GMT,GMT
1,18.80492,99.02655,313.0,0,GMT,GMT
2,19.9297,99.8002,397.0,0,GMT,GMT
3,19.578207,97.96223,1141.0,0,GMT,GMT
4,7.908612,98.37031,6.0,0,GMT,GMT
5,8.04921,98.92308,36.0,0,GMT,GMT
6,9.525483,100.02611,443.0,0,GMT,GMT
7,10.087873,99.85977,148.0,0,GMT,GMT
8,12.899824,100.953674,13.0,0,GMT,GMT
9,12.54833,99.92767,11.0,0,GMT,GMT
10,14.376099,100.583336,6.0,0,GMT,GMT

location_id,time,temperature_2m_max (°F),temperature_2m_min (°F),precipitation_sum (inch),relative_humidity_2m_mean (%),temperature_2m_mean (°F),rain_sum (inch),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h)
0,2025-12-14,88.6,74.4,0.004,70,81.3,0.004,5.7,16.1
0,2025-12-15,89.8,74.0,0.000,64,81.9,0.000,5.8,15.9
0,2025-12-16,92.6,74.4,0.000,61,83.1,0.000,4.9,14.3
0,2025-12-17,91.6,75.7,0.000,63,83.3,0.000,5.4,15.7
0,2025-12-18,89.0,73.0,0.008,65,81.8,0.008,6.1,18.6
0,2025-12-19,91.0,73.4,0.000,59,81.7,0.000,5.8,17.0
0,2025-12-20,93.3,73.7,0.000,46,83.3,0.000,5.7,16.3
0,2025-12-21,91.2,74.3,0.000,48,82.1,0.000,6.1,17.7
0,2025-12-22,92.6,74.8,0.004,57,84.4,0.004,5.1,18.3
0,2025-12-23,91.9,75.9,0.000,62,84.0,0.000,4.5,14.8
0,2025-12-24,92.9,76.0,0.000,56,84.5,0.000,4.8,15.0
0,2025-12-25,94.6,76.6,0.000,50,85.7,0.000,5.9,17.9
0,2025-12-26,89.5,74.9,0.000,58,82.5,0.000,7.8,21.9
0,2025-12-27,90.5,73.9,0.000,56,82.3,0.000,6.0,15.2
0,2025-12-28,91.4,74.2,0.000,54,82.8,0.000,6.4,17.4
0,2025-12-29,92.0,72.6,0.000,53,82.6,0.000,8.4,22.1
0,2025-12-30,93.1,73.2,0.000,50,82.8,0.000,3.8,14.3
0,2025-12-31,92.2,73.0,0.000,54,82.5,0.000,5.9,17.9
1,2025-01-01,80.3,62.7,0.000,74,71.4,0.000,3.8,12.3
1,2025-01-02,81.1,62.3,0.000,72,71.0,0.000,4.0,12.8
1,2025-01-03,80.6,62.2,0.000,71,71.2,0.000,3.2,9.4
1,2025-01-04,79.1,61.6,0.000,69,69.7,0.000,4.7,11.6
1,2025-01-05,78.8,58.7,0.000,70,68.5,0.000,3.8,11.9
1,2025-01-06,78.4,58.3,0.000,69,67.9,0.000,4.3,13.4
1,2025-01-07,78.0,59.4,0.000,67,67.7,0.000,3.9,12.5
1,2025-01-08,78.9,59.6,0.000,74,69.3,0.000,4.6,13.0
1,2025-01-09,79.1,62.7,0.000,72,71.3,0.000,4.3,13.0
1,2025-01-10,79.9,62.1,0.000,67,71.7,0.000,4.2,11.9
1,2025-01-11,79.0,59.5,0.012,70,69.5,0.012,8.1,18.8
1,2025-01-12,73.8,53.9,0.000,65,64.0,0.000,7.0,17.2
1,2025-01-13,73.9,53.2,0.000,69,63.6,0.000,3.8,11.9
1,2025-01-14,77.3,55.3,0.000,70,65.5,0.000,3.7,10.1
1,2025-01-15,78.9,55.6,0.000,68,67.3,0.000,5.6,11.0
1,2025-01-16,79.9,58.6,0.000,69,68.4,0.000,5.0,11.2
1,2025-01-17,79.9,58.4,0.000,68,68.6,0.000,4.6,12.1
1,2025-01-18,80.2,59.5,0.000,68,69.3,0.000,4.3,13.0
1,2025-01-19,80.4,59.2,0.000,64,69.8,0.000,4.9,14.5
1,2025-01-20,80.2,61.3,0.000,67,70.3,0.000,4.0,13.0
1,2025-01-21,80.7,61.5,0.000,70,70.5,0.000,4.6,13.9
1,2025-01-22,81.2,61.3,0.000,66,70.4,0.000,3.3,11.6
1,2025-01-23,82.5,61.3,0.000,70,70.9,0.000,3.6,12.3
1,2025-01-24,82.7,60.3,0.000,69,71.1,0.000,4.1,12.8
1,2025-01-25,83.3,58.8,0.000,71,71.0,0.000,3.6,11.4
1,2025-01-26,83.9,62.5,0.000,66,72.5,0.000,4.4,13.2
1,2025-01-27,72.1,59.5,0.055,81,66.7,0.055,8.9,20.6
1,2025-01-28,77.5,59.7,0.000,70,68.1,0.000,7.9,19.2
1,2025-01-29,78.9,60.2,0.000,70,69.2,0.000,6.0,16.3
1,2025-01-30,80.4,61.2,0.000,68,71.2,0.000,5.1,14.5
1,2025-01-31,81.9,61.4,0.000,73,72.2,0.000,5.0,15.4
1,2025-02-01,85.2,61.4,0.000,66,72.3,0.000,4.7,13.2
1,2025-02-02,84.7,62.5,0.000,65,72.2,0.000,4.0,11.6
1,2025-02-03,86.8,63.0,0.000,56,74.3,0.000,4.3,12.1
1,2025-02-04,85.0,64.7,0.000,63,75.0,0.000,6.8,17.9
1,2025-02-05,86.5,64.5,0.000,67,75.1,0.000,6.4,17.7
1,2025-02-06,84.2,64.0,0.000,63,73.4,0.000,4.1,12.8
1,2025-02-07,87.1,64.2,0.000,60,75.8,0.000,4.8,14.3
1,2025-02-08,85.3,68.7,0.035,65,76.8,0.035,7.5,19.5
1,2025-02-09,83.6,65.6,0.000,62,75.0,0.000,6.8,17.7
1,2025-02-10,83.5,65.0,0.000,65,73.9,0.000,4.2,14.3
1,2025-02-11,85.6,65.8,0.000,64,75.2,0.000,5.7,16.3
1,2025-02-12,86.3,65.3,0.000,61,75.5,0.000,4.7,13.6
1,2025-02-13,87.4,65.2,0.000,54,75.0,0.000,4.5,14.1
1,2025-02-14,87.7,62.3,0.000,51,73.4,0.000,3.8,12.5
1,2025-02-15,85.5,60.8,0.000,54,73.4,0.000,4.7,14.8
1,2025-02-16,87.4,63.2,0.000,54,74.2,0.000,4.7,13.9
1,2025-02-17,89.1,64.1,0.000,51,76.1,0.000,5.9,15.7
1,2025-02-18,88.6,66.4,0.000,52,77.4,0.000,5.0,15.2
1,2025-02-19,87.2,67.8,0.000,60,77.4,0.000,5.5,14.5
1,2025-02-20,87.1,68.6,0.000,63,77.5,0.000,6.3,16.6
1,2025-02-21,88.1,68.1,0.000,67,77.2,0.000,10.8,25.9
1,2025-02-22,88.5,67.5,0.000,57,77.8,0.000,5.2,13.4
1,2025-02-23,86.7,67.1,1.039,74,76.1,1.039,7.4,19.5
1,2025-02-24,78.9,67.6,0.709,85,72.3,0.709,6.9,16.1
1,2025-02-25,80.2,65.5,0.272,83,72.4,0.272,8.1,20.8
1,2025-02-26,84.4,65.0,0.000,76,74.5,0.000,3.7,13.2
1,2025-02-27,87.6,66.5,0.000,74,76.7,0.000,4.4,12.1
1,2025-02-28,89.3,67.3,0.000,65,78.5,0.000,6.4,15.2
1,2025-03-01,89.5,67.6,0.000,59,78.0,0.000,6.3,16.3
1,2025-03-02,89.9,65.6,0.000,56,77.2,0.000,3.7,12.1
1,2025-03-03,90.2,64.1,0.000,54,76.2,0.000,5.3,13.0
1,2025-03-04,89.0,64.0,0.000,56,75.7,0.000,4.1,13.0
1,2025-03-05,89.4,66.4,0.000,58,76.7,0.000,5.5,15.0
1,2025-03-06,88.9,65.8,0.000,59,76.2,0.000,4.7,13.6
1,2025-03-07,90.3,66.4,0.138,66,78.6,0.138,7.2,17.9
1,2025-03-08,85.7,67.7,0.000,72,77.1,0.000,8.6,21.3
1,2025-03-09,86.9,67.7,0.004,73,77.0,0.004,5.5,15.2
1,2025-03-10,90.1,69.2,0.055,66,80.2,0.055,4.3,13.4
1,2025-03-11,92.1,70.3,0.004,64,81.5,0.004,5.9,14.8
1,2025-03-12,92.0,69.5,0.000,64,80.1,0.000,7.2,17.2
1,2025-03-13,91.9,70.0,0.000,52,81.5,0.000,7.9,18.6
1,2025-03-14,92.8,69.0,0.000,50,81.3,0.000,3.7,11.9
1,2025-03-15,93.7,68.8,0.000,50,81.1,0.000,4.2,11.0
1,2025-03-16,94.4,68.2,0.000,52,81.3,0.000,3.9,11.2
1,2025-03-17,93.6,71.5,0.000,53,83.4,0.000,5.5,13.9
1,2025-03-18,93.6,69.6,0.189,63,82.3,0.189,11.2,30.0
1,2025-03-19,86.6,65.0,0.020,72,75.2,0.020,7.4,15.7
1,2025-03-20,85.5,64.5,0.000,67,74.5,0.000,5.6,12.5
1,2025-03-21,88.1,66.7,0.000,65,76.9,0.000,5.1,14.1
1,2025-03-22,89.0,69.5,0.000,62,78.9,0.000,3.6,12.1
1,2025-03-23,91.2,69.9,0.000,60,80.3,0.000,4.3,11.0
1,2025-03-24,92.8,70.6,0.000,58,80.4,0.000,5.8,14.1
1,2025-03-25,92.8,69.1,0.000,54,80.4,0.000,4.4,11.9
1,2025-03-26,91.9,68.8,0.000,53,79.6,0.000,5.8,14.8
1,2025-03-27,93.0,68.0,0.000,50,79.6,0.000,5.6,14.8
1,2025-03-28,92.2,68.8,0.000,49,79.6,0.000,7.0,17.0
1,2025-03-29,93.5,69.7,0.000,52,82.1,0.000,5.8,14.8
1,2025-03-30,94.3,72.4,0.000,55,84.9,0.000,5.3,14.5
1,2025-03-31,94.4,76.7,0.000,59,85.3,0.000,7.2,16.6
1,2025-04-01,94.0,74.2,0.000,60,83.9,0.000,9.8,25.3
1,2025-04-02,93.5,75.1,0.000,59,84.1,0.000,9.4,25.7
1,2025-04-03,94.2,75.7,0.000,60,84.8,0.000,7.0,15.0
1,2025-04-04,95.1,75.7,0.000,66,84.0,0.000,7.9,15.0
1,2025-04-05,92.7,75.7,0.000,65,83.3,0.000,6.5,17.9
1,2025-04-06,90.6,71.1,0.028,70,80.4,0.028,4.1,13.9
1,2025-04-07,90.7,72.5,0.008,66,81.2,0.008,5.3,14.3
1,2025-04-08,94.1,73.4,0.000,59,82.1,0.000,9.5,22.4
1,2025-04-09,94.9,74.2,0.000,50,84.9,0.000,5.1,13.2
1,2025-04-10,94.4,74.8,0.000,59,84.0,0.000,8.4,19.2
1,2025-04-11,93.1,75.2,0.055,63,83.9,0.055,5.9,15.7
1,2025-04-12,88.7,76.4,0.000,67,82.8,0.000,5.0,15.2
1,2025-04-13,87.6,71.5,1.815,85,77.4,1.815,8.8,19.9
1,2025-04-14,83.4,71.3,0.091,84,76.9,0.091,4.5,14.1
1,2025-04-15,88.3,72.7,0.020,78,80.6,0.020,4.8,10.7
1,2025-04-16,89.0,73.8,0.031,75,81.6,0.031,4.6,11.4
1,2025-04-17,89.2,72.3,0.016,77,81.2,0.016,9.2,18.1
1,2025-04-18,91.2,74.0,0.035,75,81.2,0.035,5.9,16.8
1,2025-04-19,92.5,74.3,0.000,64,83.3,0.000,5.6,13.9
1,2025-04-20,94.5,74.8,0.000,62,83.6,0.000,7.4,21.9
1,2025-04-21,95.5,76.1,0.000,58,85.7,0.000,10.6,25.5
1,2025-04-22,98.0,75.8,0.016,59,86.3,0.016,10.2,23.7
1,2025-04-23,99.5,77.2,0.000,53,88.2,0.000,7.1,17.9
1,2025-04-24,99.1,77.2,0.000,52,88.4,0.000,5.9,12.8
1,2025-04-25,99.7,78.0,0.000,46,89.1,0.000,5.0,12.5
1,2025-04-26,99.2,79.1,0.000,51,88.7,0.000,5.7,17.0
1,2025-04-27,99.1,76.8,0.000,51,87.2,0.000,9.8,24.2
1,2025-04-28,93.8,73.3,0.114,62,82.6,0.114,9.0,25.5
1,2025-04-29,88.9,72.6,0.035,71,80.4,0.035,8.0,21.3
1,2025-04-30,90.5,72.7,0.087,74,79.6,0.087,8.6,24.8
1,2025-05-01,89.2,71.2,0.331,75,79.8,0.331,13.3,24.8
1,2025-05-02,93.4,73.1,0.000,70,82.4,0.000,5.1,16.3
1,2025-05-03,92.8,71.9,0.272,76,80.7,0.272,9.5,19.7
1,2025-05-04,91.6,74.4,0.063,71,82.7,0.063,5.6,19.2
1,2025-05-05,96.0,76.0,0.000,57,86.0,0.000,4.9,12.3
1,2025-05-06,99.3,78.3,0.000,50,89.2,0.000,5.0,12.1
1,2025-05-07,100.9,79.2,0.008,54,89.1,0.008,9.6,26.4
1,2025-05-08,99.2,77.4,0.035,63,86.0,0.035,6.9,19.7
1,2025-05-09,99.7,78.4,0.000,60,86.8,0.000,7.7,20.4
1,2025-05-10,96.7,78.2,0.000,63,86.7,0.000,6.5,18.3
1,2025-05-11,97.6,73.9,0.307,74,82.4,0.307,8.6,19.9
1,2025-05-12,88.8,73.1,0.146,75,80.6,0.146,5.9,18.3
1,2025-05-13,90.9,74.8,0.142,77,80.8,0.142,8.5,21.0
1,2025-05-14,91.0,75.7,0.354,77,81.1,0.354,10.6,24.4
1,2025-05-15,83.0,73.7,0.268,86,78.3,0.268,5.6,19.5
1,2025-05-16,83.6,73.7,0.594,85,78.6,0.594,4.7,15.7
1,2025-05-17,88.4,74.2,0.634,84,79.9,0.634,5.4,18.3
1,2025-05-18,88.5,75.5,0.035,80,81.1,0.035,5.4,15.0
1,2025-05-19,90.2,77.1,0.236,77,82.7,0.236,5.2,17.2
1,2025-05-20,89.7,75.6,0.303,78,82.5,0.303,5.8,18.8
1,2025-05-21,89.4,77.3,0.209,77,83.3,0.209,5.0,16.1
1,2025-05-22,90.1,76.0,0.528,81,82.2,0.528,7.6,15.9
1,2025-05-23,89.7,76.7,0.350,85,80.8,0.350,5.2,14.3
1,2025-05-24,88.6,73.6,0.543,83,80.3,0.543,7.2,17.7
1,2025-05-25,86.9,73.0,1.709,87,77.8,1.709,6.3,17.7
1,2025-05-26,84.7,73.2,0.500,87,77.5,0.500,8.9,23.0
1,2025-05-27,84.4,73.9,0.752,89,77.2,0.752,9.7,25.1
1,2025-05-28,86.1,74.9,0.047,81,80.0,0.047,7.1,21.5
1,2025-05-29,84.9,75.7,0.657,85,79.3,0.657,8.3,25.7
1,2025-05-30,86.6,75.5,1.146,87,78.9,1.146,7.4,24.4
1,2025-05-31,83.5,75.2,0.512,87,79.4,0.512,5.4,17.0
1,2025-06-01,86.7,75.7,0.480,80,80.8,0.480,7.7,20.8
1,2025-06-02,89.6,74.4,0.500,80,81.2,0.500,8.4,22.6
1,2025-06-03,85.3,74.2,0.091,86,78.8,0.091,4.1,18.3
1,2025-06-04,89.2,74.7,0.350,81,81.2,0.350,5.2,17.2
1,2025-06-05,88.9,75.3,0.146,82,81.7,0.146,4.4,13.9
1,2025-06-06,90.4,75.9,0.122,80,82.7,0.122,4.9,16.1
1,2025-06-07,91.0,75.5,0.024,78,83.6,0.024,4.8,14.8
1,2025-06-08,91.3,74.9,0.161,78,83.1,0.161,6.1,15.4
1,2025-06-09,91.5,75.4,0.220,79,81.8,0.220,6.9,17.9
1,2025-06-10,85.6,73.9,0.307,83,79.2,0.307,8.0,18.8
1,2025-06-11,82.9,74.9,0.941,89,78.3,0.941,5.9,15.2
1,2025-06-12,88.0,75.0,0.091,83,80.7,0.091,4.5,13.6
1,2025-06-13,89.2,76.0,0.331,81,81.7,0.331,6.3,16.8
1,2025-06-14,87.4,76.0,0.618,85,79.6,0.618,5.8,14.1
1,2025-06-15,88.3,75.2,0.374,81,80.7,0.374,6.0,17.7
1,2025-06-16,86.1,74.2,0.465,83,79.9,0.465,6.7,17.7
1,2025-06-17,87.9,75.6,0.878,86,79.4,0.878,6.6,19.5
1,2025-06-18,88.3,75.7,0.079,77,81.4,0.079,5.6,17.9
1,2025-06-19,87.8,75.7,0.567,83,80.6,0.567,9.6,21.9
1,2025-06-20,87.1,75.1,0.110,85,80.4,0.110,5.1,17.2
1,2025-06-21,89.9,76.8,0.020,76,82.4,0.020,7.2,16.3
1,2025-06-22,88.3,76.1,1.366,83,80.3,1.366,7.2,20.6
1,2025-06-23,89.1,72.9,0.665,85,78.8,0.665,6.4,20.4
1,2025-06-24,85.2,73.5,0.484,85,79.0,0.484,6.9,22.4
1,2025-06-25,88.3,74.7,0.476,83,80.5,0.476,4.4,11.9
1,2025-06-26,87.1,75.4,1.075,85,80.2,1.075,6.0,15.9
1,2025-06-27,85.3,73.8,0.909,89,78.2,0.909,5.4,17.2
1,2025-06-28,85.8,73.3,0.657,86,78.3,0.657,5.6,18.3
1,2025-06-29,85.5,73.9,0.126,82,79.3,0.126,6.9,19.0
1,2025-06-30,86.9,73.6,0.650,81,79.8,0.650,6.3,15.7
1,2025-07-01,85.8,75.2,0.512,83,80.0,0.512,5.0,16.3
1,2025-07-02,84.8,75.0,1.094,84,79.6,1.094,6.5,19.5
1,2025-07-03,84.1,73.9,0.559,86,78.3,0.559,3.7,16.6
1,2025-07-04,86.9,74.7,0.583,83,79.5,0.583,3.0,16.1
1,2025-07-05,86.8,74.2,1.059,84,79.4,1.059,5.4,15.2
1,2025-07-06,83.8,73.7,0.433,85,78.6,0.433,7.4,17.9
1,2025-07-07,84.5,74.4,0.244,85,78.6,0.244,7.4,17.7
1,2025-07-08,86.8,73.9,0.339,83,79.9,0.339,6.3,19.2
1,2025-07-09,87.4,74.8,0.862,84,80.4,0.862,4.7,18.8
1,2025-07-10,87.4,74.3,0.106,87,79.1,0.106,6.1,20.1
1,2025-07-11,86.1,74.2,1.642,90,78.8,1.642,3.5,13.0
1,2025-07-12,81.4,74.5,0.630,90,77.6,0.630,5.1,14.5
1,2025-07-13,88.4,74.4,1.465,85,80.1,1.465,5.9,21.3
1,2025-07-14,88.0,75.0,0.551,84,81.0,0.551,5.7,15.0
1,2025-07-15,85.9,75.5,0.988,89,79.6,0.988,5.4,16.1
1,2025-07-16,82.9,75.1,0.299,89,78.9,0.299,6.4,19.0
1,2025-07-17,83.6,74.0,0.630,91,78.0,0.630,2.6,13.0
1,2025-07-18,85.0,73.3,0.504,87,79.1,0.504,5.0,16.1
1,2025-07-19,86.3,74.9,0.102,84,80.3,0.102,4.6,16.8
1,2025-07-20,83.7,74.2,0.287,87,78.9,0.287,3.9,15.0
1,2025-07-21,88.3,74.5,0.114,81,80.6,0.114,6.7,18.1
1,2025-07-22,83.4,74.1,0.547,90,78.1,0.547,4.8,17.4
1,2025-07-23,80.9,74.3,2.165,93,76.5,2.165,7.6,19.9
1,2025-07-24,84.3,73.9,1.063,90,77.5,1.063,7.8,21.7
1,2025-07-25,83.7,74.9,0.402,90,78.4,0.402,5.5,14.5
1,2025-07-26,83.0,74.8,0.291,89,78.8,0.291,4.5,19.5
1,2025-07-27,83.4,73.0,1.445,92,77.4,1.445,6.5,20.6
1,2025-07-28,80.4,73.6,0.783,93,77.2,0.783,4.4,17.4
1,2025-07-29,84.1,74.9,0.610,90,79.2,0.610,5.6,17.2
1,2025-07-30,85.7,74.6,0.150,85,80.0,0.150,5.6,17.9
1,2025-07-31,89.7,74.8,0.232,84,81.0,0.232,6.6,20.8
1,2025-08-01,89.2,75.7,0.315,84,81.2,0.315,6.0,19.7
1,2025-08-02,88.5,75.2,0.744,86,80.8,0.744,5.9,18.3
1,2025-08-03,89.8,72.9,0.126,80,81.2,0.126,5.8,19.5
1,2025-08-04,90.6,74.5,0.028,78,82.5,0.028,6.4,20.4
1,2025-08-05,87.1,75.4,0.461,84,80.9,0.461,5.9,18.8
1,2025-08-06,79.5,74.2,1.343,94,76.6,1.343,5.1,13.2
1,2025-08-07,87.2,74.7,0.799,87,78.8,0.799,6.9,17.9
1,2025-08-08,85.8,73.9,0.378,87,78.6,0.378,3.5,15.0
1,2025-08-09,87.5,73.4,0.299,85,79.9,0.299,4.7,17.7
1,2025-08-10,88.0,73.9,0.823,83,80.7,0.823,5.9,16.6
1,2025-08-11,88.0,74.8,0.299,83,80.6,0.299,4.6,12.3
1,2025-08-12,88.1,72.8,0.681,84,79.3,0.681,7.0,21.5
1,2025-08-13,88.2,74.6,0.209,85,80.3,0.209,5.0,14.5
1,2025-08-14,87.3,74.1,0.441,86,79.8,0.441,5.7,13.9
1,2025-08-15,86.2,73.0,1.378,86,78.3,1.378,6.8,16.6
1,2025-08-16,83.8,72.2,1.157,88,76.8,1.157,8.9,20.6
1,2025-08-17,84.6,72.2,0.732,87,77.1,0.732,6.2,15.7
1,2025-08-18,84.7,73.6,0.512,85,78.8,0.512,4.7,15.4
1,2025-08-19,88.3,73.7,0.063,80,80.7,0.063,7.5,18.8
1,2025-08-20,90.1,74.8,0.067,80,80.9,0.067,5.4,15.7
1,2025-08-21,88.0,74.8,0.307,83,80.9,0.307,5.0,14.8
1,2025-08-22,87.1,71.8,0.728,87,78.3,0.728,6.3,15.0
1,2025-08-23,83.8,73.9,0.433,86,78.0,0.433,6.1,15.4
1,2025-08-24,85.1,72.9,0.181,85,79.0,0.181,3.9,14.3
1,2025-08-25,86.4,73.9,0.665,86,80.0,0.665,6.6,16.6
1,2025-08-26,81.2,72.5,1.228,92,75.9,1.228,4.5,14.5
1,2025-08-27,79.3,72.7,1.122,94,75.4,1.122,2.6,12.8
1,2025-08-28,82.2,72.4,0.244,88,76.2,0.244,3.8,17.7
1,2025-08-29,87.5,73.5,0.177,83,79.7,0.177,5.5,15.7
1,2025-08-30,89.2,75.2,0.630,83,80.8,0.630,5.2,19.7
1,2025-08-31,86.4,73.8,0.996,88,77.9,0.996,8.7,23.5
1,2025-09-01,83.8,73.3,0.378,86,77.7,0.378,6.6,18.3
1,2025-09-02,84.9,73.1,0.193,86,78.5,0.193,7.3,18.3
1,2025-09-03,86.7,73.5,0.075,86,79.3,0.075,6.7,18.3
1,2025-09-04,90.1,74.6,0.012,80,81.7,0.012,5.3,14.1
1,2025-09-05,89.0,74.8,0.047,81,81.8,0.047,4.6,14.3
1,2025-09-06,88.5,74.8,0.067,84,80.7,0.067,7.7,20.1
1,2025-09-07,88.0,73.6,0.047,84,80.2,0.047,4.6,13.9
1,2025-09-08,88.0,73.7,0.063,82,80.3,0.063,5.2,15.7
1,2025-09-09,86.1,74.4,0.378,85,79.0,0.378,6.0,13.9
1,2025-09-10,84.1,73.8,0.906,88,77.5,0.906,6.9,17.0
1,2025-09-11,85.2,72.5,0.441,87,78.0,0.441,5.3,17.0
1,2025-09-12,85.9,74.0,0.220,83,79.8,0.220,6.5,16.8
1,2025-09-13,86.8,73.9,0.134,86,79.0,0.134,4.7,15.9
1,2025-09-14,87.3,73.0,0.039,86,78.8,0.039,5.6,14.1
1,2025-09-15,88.0,73.0,0.232,80,80.1,0.232,5.1,15.2
1,2025-09-16,85.5,72.6,0.047,79,79.5,0.047,5.5,14.8
1,2025-09-17,88.2,73.9,0.000,80,80.6,0.000,5.5,15.4
1,2025-09-18,87.8,74.9,0.035,82,81.0,0.035,6.3,16.8
1,2025-09-19,86.2,72.9,0.457,84,79.3,0.457,3.7,14.8
1,2025-09-20,84.9,73.9,0.417,85,78.7,0.417,5.4,15.7
1,2025-09-21,84.0,74.0,0.453,88,78.0,0.453,5.5,21.0
1,2025-09-22,83.5,74.0,0.791,90,77.3,0.791,6.1,17.4
1,2025-09-23,84.0,73.3,0.972,89,77.6,0.972,5.5,14.1
1,2025-09-24,83.7,73.6,0.390,88,77.5,0.390,5.7,15.2
1,2025-09-25,84.7,73.5,0.421,87,78.4,0.421,6.1,15.4
1,2025-09-26,84.3,73.3,1.189,89,77.9,1.189,3.8,13.4
1,2025-09-27,83.8,72.8,0.248,87,78.0,0.248,5.1,16.6
1,2025-09-28,90.5,73.9,0.031,76,81.1,0.031,7.7,18.6
1,2025-09-29,91.4,74.8,0.016,75,81.9,0.016,6.6,16.8
1,2025-09-30,80.4,71.9,0.728,92,75.2,0.728,8.7,19.2
1,2025-10-01,83.4,73.0,0.504,88,77.1,0.504,6.8,20.8
1,2025-10-02,87.0,73.9,0.106,85,79.5,0.106,4.0,12.1
1,2025-10-03,88.9,74.8,0.031,82,81.3,0.031,5.1,12.5
1,2025-10-04,86.1,72.2,0.146,88,78.4,0.146,4.1,12.5
1,2025-10-05,88.4,73.3,0.012,84,80.1,0.012,6.8,13.6
1,2025-10-06,86.9,73.0,0.043,86,79.4,0.043,4.6,14.8
1,2025-10-07,86.9,72.5,0.315,85,78.8,0.315,4.6,15.4
1,2025-10-08,85.3,72.8,0.106,83,78.9,0.106,5.5,15.2
1,2025-10-09,87.9,72.0,0.091,83,79.3,0.091,5.7,15.7
1,2025-10-10,87.8,72.3,0.000,73,80.8,0.000,4.4,12.8
1,2025-10-11,88.3,74.0,0.008,72,81.3,0.008,3.1,9.4
1,2025-10-12,88.7,73.3,0.256,76,81.5,0.256,3.6,10.7
1,2025-10-13,85.8,72.8,0.201,84,79.1,0.201,4.4,12.1
1,2025-10-14,84.9,72.3,0.827,86,77.8,0.827,5.0,13.9
1,2025-10-15,81.9,72.3,0.614,89,75.9,0.614,8.4,20.1
1,2025-10-16,85.3,71.3,0.220,86,78.0,0.220,4.4,14.1
1,2025-10-17,87.2,72.6,0.165,86,78.6,0.165,5.8,15.7
1,2025-10-18,88.9,71.3,0.224,82,79.0,0.224,4.7,11.6
1,2025-10-19,87.6,72.2,0.083,82,79.1,0.083,4.4,18.3
1,2025-10-20,87.3,72.4,0.004,76,79.2,0.004,5.9,14.5
1,2025-10-21,88.3,71.3,0.004,73,79.5,0.004,6.4,13.0
1,2025-10-22,87.5,69.4,0.000,67,77.8,0.000,9.1,20.8
1,2025-10-23,86.8,69.9,0.031,72,77.9,0.031,8.4,19.9
1,2025-10-24,84.5,69.5,0.008,76,76.9,0.008,6.4,15.9
1,2025-10-25,85.5,71.1,0.004,75,78.0,0.004,3.5,10.5
1,2025-10-26,86.6,71.1,0.004,77,78.5,0.004,4.1,10.5
1,2025-10-27,88.0,69.4,0.000,72,77.9,0.000,5.7,14.1
1,2025-10-28,88.6,69.4,0.000,67,78.3,0.000,6.2,13.6
1,2025-10-29,89.0,69.1,0.000,72,79.1,0.000,4.3,10.5
1,2025-10-30,91.1,70.4,0.000,67,81.0,0.000,5.2,13.0
1,2025-10-31,86.9,72.1,1.079,78,79.6,1.079,6.6,18.1
1,2025-11-01,83.4,72.3,0.866,88,76.4,0.866,6.6,15.4
1,2025-11-02,83.6,71.6,0.933,90,75.8,0.933,6.1,20.6
1,2025-11-03,82.1,71.8,1.346,88,75.5,1.346,7.7,19.7
1,2025-11-04,82.8,71.5,0.106,85,76.5,0.106,5.2,16.8
1,2025-11-05,83.4,72.3,0.067,82,77.2,0.067,4.4,13.4
1,2025-11-06,82.9,72.5,0.063,85,77.3,0.063,5.4,15.2
1,2025-11-07,87.9,72.5,0.217,78,79.5,0.217,4.9,13.0
1,2025-11-08,82.0,72.4,1.173,91,76.3,1.173,3.1,13.6
1,2025-11-09,80.0,71.2,1.098,91,75.2,1.098,4.7,14.8
1,2025-11-10,81.9,71.4,0.087,90,75.8,0.087,5.0,15.7
1,2025-11-11,86.5,72.1,0.008,84,77.9,0.008,5.9,13.4
1,2025-11-12,87.5,71.5,0.004,78,78.8,0.004,4.6,11.4
1,2025-11-13,86.9,71.1,0.016,79,78.7,0.016,4.9,10.1
1,2025-11-14,84.0,70.5,0.291,84,76.7,0.291,4.0,15.4
1,2025-11-15,83.7,68.7,0.012,81,76.2,0.012,4.6,12.1
1,2025-11-16,85.3,69.0,0.000,67,76.6,0.000,7.0,17.2
1,2025-11-17,82.7,70.3,0.327,77,75.4,0.327,7.6,19.5
1,2025-11-18,77.9,70.1,0.382,86,72.7,0.382,5.3,16.1
1,2025-11-19,73.2,65.0,0.059,84,70.0,0.059,9.3,19.2
1,2025-11-20,78.9,65.1,0.000,67,71.7,0.000,9.8,20.8
1,2025-11-21,80.9,61.8,0.000,66,71.0,0.000,9.8,21.7
1,2025-11-22,81.3,61.8,0.000,75,71.0,0.000,4.6,11.0
1,2025-11-23,82.0,62.2,0.000,78,71.5,0.000,4.8,12.8
1,2025-11-24,83.1,61.4,0.000,71,71.5,0.000,7.1,13.9
1,2025-11-25,80.7,59.8,0.000,67,69.7,0.000,10.6,23.5
